id,title,genres,averageRating,numVotes,releaseYear
tt16437278,"The Strays","Drama, Mystery, Thriller",4.9,12494,2023
tt3082898,"Kickboxer: Vengeance","Action, Crime, Drama",4.9,12358,2016
tt0306734,"The Divorce","Comedy, Drama, Romance",4.9,12245,2003
tt1918734,2067,"Mystery, Sci-Fi",4.9,12106,2020
tt7394816,Primal,"Action, Thriller",4.9,11661,2019
tt5215088,"A.I. Rising","Drama, Romance, Sci-Fi",4.9,11572,2018
tt5075662,"The Isle","Fantasy, Mystery, Thriller",4.9,11549,2018
tt4559046,"Housefull 3","Action, Comedy, Romance",4.9,11154,2016
tt1268987,"Operation: Endgame","Action, Comedy",4.9,10959,2010
tt0377309,"Survival Island","Drama, Thriller",4.9,10679,2005
tt0463398,"Dancing with the Stars","Family, Music, Reality-TV",4.9,10646,2005
tt2318527,"Hell Baby","Comedy, Horror",4.9,10206,2013
tt0949731,"The Happening","Adventure, Drama, Sci-Fi",5,220242,2008
tt0109813,"The Flintstones","Comedy, Family, Fantasy",5,87997,1994
tt9224104,"Meg 2: The Trench","Action, Adventure, Horror",5,87633,2023
tt0171363,"The Haunting","Fantasy, Horror, Mystery",5,81878,1999
tt5033998,"Charlie's Angels","Action, Adventure, Comedy",5,81466,2019
tt0436058,"American Pie Presents: Band Camp",Comedy,5,76626,2005
tt10665342,"Halloween Ends","Drama, Horror, Mystery",5,76210,2022
tt0086393,"Superman III","Action, Adventure, Comedy",5,76169,1983
tt1991245,"Chernobyl Diaries","Horror, Mystery, Thriller",5,69130,2012
tt0962726,"High School Musical 3: Senior Year","Comedy, Drama, Family",5,68905,2008
tt19768024,"Indian Police Force","Action, Crime, Drama",5,58358,2024
tt0097981,"A Nightmare on Elm Street: The Dream Child","Fantasy, Horror",5,52382,1989
tt2243537,"A Haunted House","Comedy, Fantasy, Horror",5,50991,2013
tt1540011,"Blair Witch","Horror, Mystery, Thriller",5,50829,2016
tt0808510,"Tooth Fairy","Comedy, Family, Fantasy",5,50619,2010
tt0455499,"Garfield: A Tail of Two Kitties","Adventure, Comedy, Family",5,48457,2006
tt0093756,"Police Academy 4: Citizens on Patrol","Comedy, Crime",5,46603,1987
tt2473682,"Paranormal Activity: The Marked Ones","Horror, Mystery",5,46178,2014
tt2637294,"Hot Tub Time Machine 2","Comedy, Mystery, Sci-Fi",5,42391,2015
tt2461132,"Happy New Year","Action, Comedy, Crime",5,41845,2014
tt1649444,"[REC] 3: Genesis","Action, Horror, Thriller",5,39026,2012
tt10699086,"Bachchhan Paandey","Action, Comedy, Crime",5,36829,2022
tt0097138,Cyborg,"Action, Sci-Fi, Thriller",5,35122,1989
tt1198138,Obsessed,"Drama, Romance, Thriller",5,34779,2009
tt0441796,"Stay Alive","Fantasy, Horror, Mystery",5,34544,2006
tt0282209,"Darkness Falls","Fantasy, Horror, Mystery",5,34025,2003
tt0061452,"Casino Royale",Comedy,5,33099,1967
tt1754730,"The Way to Paradise","Action, Comedy, Thriller",5,32368,2011
tt9691136,"Shadow in the Cloud","Action, Horror, War",5,32205,2020
tt7329656,"47 Meters Down: Uncaged","Adventure, Drama, Horror",5,31727,2019
tt27729779,"The Platform 2","Horror, Sci-Fi, Thriller",5,30908,2024
tt0120458,Virus,"Action, Horror, Sci-Fi",5,30488,1999
tt0106375,"Beethoven's 2nd","Comedy, Family, Romance",5,30178,1993
tt0437179,"See No Evil","Action, Horror, Thriller",5,29477,2006
tt2620590,Leatherface,"Crime, Horror, Thriller",5,28954,2017
tt0429573,"An American Haunting","Drama, Horror, Mystery",5,27211,2005
tt2401807,Rage,"Action, Thriller",5,25805,2014
tt0331468,"Cold Creek Manor","Drama, Mystery, Thriller",5,25191,2003
tt0430770,"The Women","Comedy, Drama",5,23485,2008
tt0360556,"Fahrenheit 451","Drama, Sci-Fi, Thriller",5,23465,2018
tt1151922,"Miss March","Comedy, Romance",5,22432,2009
tt1766094,"So Undercover","Action, Comedy, Crime",5,21473,2012
tt1742650,"I Don't Know How She Does It","Comedy, Romance",5,21354,2011
tt0120701,"Holy Man","Comedy, Drama",5,21187,1998
tt1188982,"Jai Ho","Action, Drama",5,21104,2014
tt10128846,Megalopolis,"Drama, Fantasy, Sci-Fi",5,20559,2024
tt0099994,"Leatherface: Texas Chainsaw Massacre III","Horror, Thriller",5,20071,1990
tt2923316,"American Heist","Action, Crime, Drama",5,17775,2014
tt0119310,"Honey, We Shrunk Ourselves!","Action, Adventure, Comedy",5,17405,1997
tt1016075,Fame,"Drama, Musical, Romance",5,17059,2009
tt2960930,Extraterrestrial,"Action, Horror, Mystery",5,16951,2014
tt0411475,"Hell Ride","Action, Drama, Thriller",5,16539,2008
tt0120662,"Eye of the Beholder","Drama, Mystery, Thriller",5,16190,1999
tt0186975,"Down to You","Comedy, Drama, Romance",5,15883,2000
tt2072230,"Attack on Titan Part 1","Action, Adventure, Drama",5,15771,2015
tt0110123,"In the Army Now","Comedy, War",5,14940,1994
tt1661326,"Shake It Up","Comedy, Family",5,14786,2010
tt1319743,"Smokin' Aces 2: Assassins' Ball","Action, Comedy, Crime",5,14441,2010
tt0291082,"Cinderella II: Dreams Come True","Animation, Family, Fantasy",5,14237,2002
tt0239949,"Say It Isn't So","Comedy, Romance",5,13907,2001
tt1646926,"Open Season 3","Adventure, Animation, Comedy",5,13681,2010
tt0099697,"Graveyard Shift",Horror,5,13072,1990
tt0086129,"Porky's II: The Next Day",Comedy,5,12963,1983
tt0120390,Turbulence,"Action, Thriller",5,12906,1997
tt1403988,"The Romantics","Comedy, Drama, Romance",5,12598,2010
tt5884234,"First Kill","Action, Thriller",5,12592,2017
tt2205401,Addicted,"Drama, Romance, Thriller",5,12518,2014
tt12547822,"Run Rabbit Run","Drama, Horror, Mystery",5,12285,2023
tt14857528,"Time Cut","Horror, Mystery, Sci-Fi",5,12091,2024
tt3038708,"Iron Sky: The Coming Race","Action, Adventure, Comedy",5,12025,2019
tt1757742,"Apartment 143","Horror, Thriller",5,11903,2011
tt0117283,"The Pallbearer","Comedy, Romance",5,11684,1996
tt0344864,"Atlantis: Milo's Return","Action, Adventure, Animation",5,11546,2003
tt2215285,"Madea's Witness Protection","Comedy, Crime, Drama",5,11516,2012
tt6536562,"Payitaht Abdülhamid","Action, Drama, History",5,11424,2017
tt0804507,"Mother of Tears","Drama, Horror, Thriller",5,11386,2007
tt0401815,Tamara,"Drama, Fantasy, Horror",5,11289,2005
tt9815554,"Not to Forget",Drama,5,11281,2021
tt1578882,"Elephant White","Action, Crime, Thriller",5,11182,2011
tt1806913,"Golmaal Again","Action, Comedy, Horror",5,11145,2017
tt1427298,"The Human Race","Action, Comedy, Horror",5,11118,2013
tt6421110,"Proud Mary","Action, Crime, Drama",5,11034,2018
tt1033483,Kandisha,"Crime, Fantasy, Horror",5,10540,2008
tt1929308,"Magic Magic","Drama, Thriller",5,10476,2013
tt20879602,"Maybe I Do","Comedy, Romance",5,10216,2023
tt1325004,"The Twilight Saga: Eclipse","Action, Adventure, Drama",5.1,265672,2010
tt5108870,Morbius,"Action, Adventure, Horror",5.1,159184,2022
tt0443649,"10,000 BC","Action, Adventure, Drama",5.1,136594,2008
tt0362120,"Scary Movie 4",Comedy,5.1,131667,2006
tt0449010,Eragon,"Action, Adventure, Family",5.1,131624,2006
tt1956620,"Sex Tape","Comedy, Romance",5.1,119342,2014
tt1144884,"The Final Destination","Horror, Thriller",5.1,118763,2009
tt5834426,Moonfall,"Action, Adventure, Sci-Fi",5.1,103414,2022
tt0356634,"Garfield: The Movie","Adventure, Comedy, Family",5.1,96190,2004
tt1418377,"I, Frankenstein","Action, Fantasy, Sci-Fi",5.1,84469,2014
tt1600195,Abduction,"Action, Drama, Mystery",5.1,84040,2011
tt0377818,"The Dukes of Hazzard",Comedy,5.1,82638,2005
tt0114436,Showgirls,Drama,5.1,76574,1995
tt0808146,"American Pie Presents: The Naked Mile",Comedy,5.1,75219,2006
tt0800069,"The Hills Have Eyes 2","Horror, Thriller",5.1,68786,2007
tt5246700,"How It Ends","Action, Drama, Horror",5.1,60058,2018
tt0382992,Stealth,"Action, Adventure, Sci-Fi",5.1,56782,2005
tt2967224,"Hot Pursuit","Action, Comedy, Crime",5.1,54844,2015
tt0433386,"The Grudge 2","Horror, Thriller",5.1,52064,2006
tt0436339,G-Force,"Action, Adventure, Animation",5.1,50933,2009
tt1480656,Cosmopolis,"Crime, Drama, Fantasy",5.1,50747,2012
tt0455857,"When a Stranger Calls","Horror, Thriller",5.1,49420,2006
tt0089893,"Red Sonja","Action, Adventure, Fantasy",5.1,45675,1985
tt0765476,"Meet Dave","Adventure, Comedy, Family",5.1,44341,2008
tt4593060,Pinocchio,"Adventure, Comedy, Drama",5.1,43321,2022
tt0402901,"The Cave","Adventure, Horror, Sci-Fi",5.1,42257,2005
tt14309446,"Me Time",Comedy,5.1,42017,2022
tt0204313,"Exorcist: The Beginning","Horror, Mystery, Thriller",5.1,40530,2004
tt10362466,"After We Collided","Drama, Romance",5.1,40137,2020
tt4535650,Dilwale,"Action, Comedy, Drama",5.1,39456,2015
tt0313911,"Agent Cody Banks","Action, Adventure, Comedy",5.1,37580,2003
tt0117331,"The Phantom","Action, Adventure, Comedy",5.1,36298,1996
tt0257516,Cursed,"Comedy, Horror, Mystery",5.1,35754,2005
tt0108162,Sliver,"Drama, Thriller",5.1,34776,1993
tt0105629,Toys,"Adventure, Comedy, Drama",5.1,34060,1992
tt0790604,"Deck the Halls","Comedy, Family",5.1,33578,2006
tt0383010,"The Three Stooges","Comedy, Family",5.1,33530,2012
tt1232783,"Sorority Row","Horror, Mystery",5.1,32884,2009
tt9419056,"The Unholy","Drama, Horror, Mystery",5.1,28919,2021
tt0361620,"First Daughter","Comedy, Drama, Romance",5.1,28704,2004
tt2231554,"Grave Encounters 2","Horror, Mystery",5.1,28266,2012
tt0102558,"Nothing But Trouble",Comedy,5.1,28110,1991
tt0100240,"The NeverEnding Story II: The Next Chapter","Adventure, Drama, Family",5.1,27930,1990
tt0118604,"An American Werewolf in Paris","Comedy, Fantasy, Horror",5.1,27698,1997
tt0457495,Stormbreaker,"Action, Adventure, Family",5.1,25861,2006
tt0116514,"Hellraiser: Bloodline","Horror, Sci-Fi",5.1,25297,1996
tt0097368,"The Fly II","Drama, Horror, Sci-Fi",5.1,25247,1989
tt6836936,Saaho,"Action, Thriller",5.1,24495,2019
tt3835080,31,"Horror, Thriller",5.1,23666,2016
tt23900194,"Harry & Meghan","Biography, Documentary",5.1,23654,2022
tt5322012,"Wish Upon","Drama, Fantasy, Horror",5.1,23523,2017
tt15387022,Revenge/Justice,"Action, Adventure, Drama",5.1,23362,2024
tt5997666,"Jab Harry Met Sejal","Comedy, Drama, Romance",5.1,23227,2017
tt15441054,"Gadar 2","Action, Adventure, Drama",5.1,22929,2023
tt5360952,"The Hurricane Heist","Action, Adventure, Crime",5.1,22809,2018
tt1659343,"Universal Soldier: Day of Reckoning","Action, Horror, Mystery",5.1,21635,2012
tt0283026,Swimfan,"Drama, Thriller",5.1,21528,2002
tt2235779,"The Quiet Ones","Horror, Mystery, Thriller",5.1,21442,2014
tt1020885,"Vampire Killers","Action, Comedy, Fantasy",5.1,21081,2009
tt0106400,"The Beverly Hillbillies","Comedy, Family",5.1,20192,1993
tt0113114,"Free Willy 2: The Adventure Home","Adventure, Drama, Family",5.1,19876,1995
tt4196566,"The Deliverance","Horror, Thriller",5.1,19728,2024
tt1945084,Everly,"Action, Thriller",5.1,19673,2014
tt0119123,"Fire Down Below","Action, Drama, Thriller",5.1,19411,1997
tt0120596,"The Bachelor","Comedy, Romance",5.1,19153,1999
tt1391034,"And Soon the Darkness","Drama, Horror, Mystery",5.1,19011,2010
tt0304711,"The Order","Horror, Mystery, Thriller",5.1,18657,2003
tt1535612,"The Son of No One","Action, Crime, Drama",5.1,18169,2011
tt7805960,Torbaaz,"Action, Drama, Sport",5.1,18089,2020
tt0107478,"Made in America",Comedy,5.1,18071,1993
tt0087032,"Cannonball Run II","Action, Comedy",5.1,17784,1984
tt3462710,Unforgettable,"Drama, Thriller",5.1,16948,2017
tt9134216,"Playing with Fire","Comedy, Family",5.1,16903,2019
tt0234829,"Summer Catch","Comedy, Drama, Romance",5.1,16819,2001
tt4530884,"I Spit on Your Grave: Vengeance Is Mine","Horror, Thriller",5.1,16083,2015
tt1013860,"Dylan Dog: Dead of Night","Action, Comedy, Crime",5.1,15782,2010
tt0093857,"Revenge of the Nerds II: Nerds in Paradise",Comedy,5.1,15689,1987
tt0163983,"Bless the Child","Crime, Drama, Horror",5.1,15552,2000
tt1213012,"Alpha and Omega","Adventure, Animation, Comedy",5.1,15455,2010
tt1276434,"Van Wilder: Freshman Year","Comedy, Romance",5.1,15281,2009
tt2409818,"Open Windows","Crime, Mystery, Thriller",5.1,15274,2014
tt3622110,"Don't Knock Twice","Drama, Fantasy, Horror",5.1,15170,2016
tt2372251,"Down a Dark Hall","Drama, Fantasy, Horror",5.1,15104,2018
tt2948790,"Return to Sender","Drama, Thriller",5.1,15032,2015
tt0120764,"My Favorite Martian","Comedy, Family, Sci-Fi",5.1,14645,1999
tt0455362,"The Breed","Action, Comedy, Horror",5.1,14574,2006
tt0972785,"Bring It On: In It to Win It","Comedy, Sport",5.1,14248,2007
tt0449086,"Dominion: Prequel to the Exorcist","Drama, Horror, Thriller",5.1,14006,2005
tt0265808,"Stealing Harvard","Comedy, Crime",5.1,13893,2002
tt0365125,"A Dirty Shame",Comedy,5.1,13737,2004
tt2885364,"Willow Creek","Horror, Mystery, Thriller",5.1,13307,2013
tt15387054,Teach/Corrupt,"Action, Adventure, Drama",5.1,12985,2024
tt10698174,Wolf,"Drama, Mystery, Thriller",5.1,12816,2021
tt2091478,Air,"Drama, Sci-Fi, Thriller",5.1,12654,2015
tt6495770,"Action Point",Comedy,5.1,12365,2018
tt2571140,Boss,"Action, Comedy, Crime",5.1,12243,2013
tt13429362,"In the Earth","Drama, Horror, Mystery",5.1,12083,2021
tt6210996,10x10,"Drama, Mystery, Thriller",5.1,12079,2018
tt4419364,Holidays,"Fantasy, Horror, Mystery",5.1,12018,2016
tt0979434,"Lottery Ticket",Comedy,5.1,11673,2010
tt2690138,"The D Train","Comedy, Drama",5.1,11666,2015
tt22743064,"Yaariyan 2","Comedy, Drama, Musical",5.1,11643,2023
tt0082700,"Cannibal Ferox","Adventure, Horror",5.1,11070,1981
tt0219952,"Lucky Numbers","Comedy, Crime",5.1,11038,2000
tt1076252,"Picture This","Comedy, Drama, Romance",5.1,10988,2008
tt0393635,Reeker,"Horror, Mystery, Thriller",5.1,10986,2005
tt11210390,"Asterix & Obelix: The Middle Kingdom","Adventure, Comedy, Family",5.1,10916,2023
tt1504403,Husk,"Horror, Thriller",5.1,10858,2011
tt5259822,Tesla,"Biography, Drama",5.1,10833,2020
tt0079285,"Saturn 3","Adventure, Horror, Sci-Fi",5.1,10791,1980
tt0109288,Blankman,"Action, Comedy, Crime",5.1,10766,1994
tt15373868,Kranti,"Action, Drama",5.1,10645,2023
tt18924506,"2000 Mules",Documentary,5.1,10405,2022
tt1092011,"Sacred Demijohn","Comedy, Fantasy, Horror",5.1,10340,2007
tt0094744,"Big Top Pee-wee","Adventure, Comedy, Romance",5.1,10325,1988
tt24870072,"Locked In","Drama, Mystery, Thriller",5.1,10248,2023
tt0275947,"Avenging Angelo","Action, Comedy, Crime",5.1,10244,2002
tt2187884,"Escape from Tomorrow","Comedy, Drama, Fantasy",5.1,10189,2013
tt21237030,Carter,"Action, Thriller",5.1,10181,2022
tt2762334,"Main Tera Hero","Action, Comedy, Romance",5.1,10167,2014
tt0156182,"Wishmaster 2: Evil Never Dies","Fantasy, Horror",5.1,10003,1999
tt1606378,"A Good Day to Die Hard","Action, Thriller",5.2,217151,2013
tt10857160,"She-Hulk: Attorney at Law","Action, Adventure, Comedy",5.2,195697,2022
tt1628841,"Independence Day: Resurgence","Action, Adventure, Sci-Fi",5.2,192184,2016
tt0859163,"The Mummy: Tomb of the Dragon Emperor","Action, Adventure, Fantasy",5.2,173334,2008
tt3371366,"Transformers: The Last Knight","Action, Adventure, Sci-Fi",5.2,173068,2017
tt5433138,"F9: The Fast Saga","Action, Crime, Thriller",5.2,167078,2021
tt0419706,Doom,"Action, Horror, Sci-Fi",5.2,120307,2005
tt2304933,"The 5th Wave","Action, Adventure, Sci-Fi",5.2,119389,2016
tt11315808,"Joker: Folie à Deux","Crime, Drama, Musical",5.2,111825,2024
tt1179056,"A Nightmare on Elm Street","Crime, Drama, Horror",5.2,109722,2010
tt0816462,"Conan the Barbarian","Action, Adventure, Fantasy",5.2,103576,2011
tt1293847,"xXx: Return of Xander Cage","Action, Adventure, Thriller",5.2,98514,2017
tt0208003,"Big Momma's House","Action, Comedy, Crime",5.2,92199,2000
tt0385307,"Miss Congeniality 2: Armed & Fabulous","Action, Comedy, Crime",5.2,81483,2005
tt0120738,"Lost in Space","Action, Adventure, Sci-Fi",5.2,75543,1998
tt6133466,"The First Purge","Action, Horror, Sci-Fi",5.2,73769,2018
tt1758810,"The Snowman","Crime, Drama, Mystery",5.2,73625,2017
tt0120177,Spawn,"Action, Crime, Drama",5.2,73550,1997
tt10342730,Spiral,"Horror, Mystery, Thriller",5.2,71231,2021
tt6475714,"Monster Hunter","Action, Adventure, Fantasy",5.2,69736,2020
tt0810900,"High School Musical 2","Comedy, Drama, Family",5.2,67713,2007
tt0465624,"My Super Ex-Girlfriend","Comedy, Romance, Sci-Fi",5.2,67648,2006
tt6772950,"Truth or Dare","Horror, Mystery, Thriller",5.2,67474,2018
tt6920084,"Resident Evil: Welcome to Raccoon City","Action, Horror, Sci-Fi",5.2,66578,2021
tt1222817,Zookeeper,"Comedy, Family, Fantasy",5.2,66322,2011
tt0253867,"The Sweetest Thing","Comedy, Romance",5.2,63468,2002
tt0085636,"Halloween III: Season of the Witch","Horror, Mystery, Sci-Fi",5.2,63428,1982
tt0239395,"Cats & Dogs","Action, Adventure, Comedy",5.2,63360,2001
tt1772240,"Apollo 18","Horror, Mystery, Sci-Fi",5.2,58633,2011
tt0338094,"The Haunted Mansion","Comedy, Family, Fantasy",5.2,58386,2003
tt4799050,"Rough Night",Comedy,5.2,56777,2017
tt0475944,"The Covenant","Adventure, Fantasy, Horror",5.2,52945,2006
tt2039338,Flatliners,"Drama, Horror, Mystery",5.2,51867,2017
tt0103956,"Child's Play 3","Horror, Thriller",5.2,47965,1991
tt2918436,"The Lazarus Effect","Horror, Mystery, Sci-Fi",5.2,46899,2015
tt2938956,"The Transporter Refueled","Action, Thriller",5.2,45663,2015
tt0288045,"The Medallion","Action, Comedy, Fantasy",5.2,44527,2003
tt0095179,"Friday the 13th: The New Blood","Horror, Thriller",5.2,44011,1988
tt1055366,"Camp Rock","Comedy, Family, Music",5.2,38289,2008
tt0482599,Shutter,"Horror, Mystery, Thriller",5.2,38154,2008
tt11301946,Beast,"Action, Comedy, Crime",5.2,37444,2022
tt0208988,"Get Carter","Action, Crime, Drama",5.2,37414,2000
tt0419984,"Mr. Woodcock","Comedy, Romance, Sport",5.2,37276,2007
tt4334266,"The Bad Batch","Action, Horror, Mystery",5.2,36227,2016
