id,title,type,genres,averageRating,numVotes,releaseYear,
tt1093370,Jab We Met,movie,"Comedy, Drama, Romance",7.9,60535,2007,
tt0046359,Stalag 17,movie,"Comedy, Drama, War",7.9,59562,1953,
tt4387040,Airlift,movie,"Action, Drama, History",7.9,59303,2016,
tt0423866,3-Iron,movie,"Crime, Drama, Romance",7.9,59137,2004,
tt0042546,Harvey,movie,"Comedy, Drama, Fantasy",7.9,58952,1950,
tt0347048,Head-On,movie,"Drama, Romance",7.9,58582,2004,
tt1360860,About Elly,movie,"Drama, Mystery",7.9,58205,2009,
tt0247586,Nine Queens,movie,"Crime, Drama, Thriller",7.9,58147,2000,
tt5116302,Togo,movie,"Adventure, Biography, Drama",7.9,57467,2019,
tt6333060,Icarus,movie,"Documentary, Sport",7.9,55827,2017,
tt0039628,Miracle on 34th Street,movie,"Comedy, Drama, Family",7.9,55543,1947,
tt0029843,The Adventures of Robin Hood,movie,"Action, Adventure, Romance",7.9,55351,1938,
tt0051459,Cat on a Hot Tin Roof,movie,Drama,7.9,54442,1958,
tt0072443,Mirror,movie,"Biography, Drama",7.9,53655,1975,
tt0037008,Laura,movie,"Drama, Film-Noir, Mystery",7.9,52674,1944,
tt0293715,My Sassy Girl,movie,"Comedy, Drama, Romance",7.9,51155,2001,
tt0069281,Sleuth,movie,"Mystery, Thriller",7.9,50828,1972,
tt0283509,No Man's Land,movie,"Comedy, Drama, War",7.9,49295,2001,
tt0376968,The Return,movie,Drama,7.9,48089,2003,
tt2395469,Gully Boy,movie,"Drama, Music, Romance",7.9,44540,2019,
tt2199711,Vishwaroopam,movie,"Action, Thriller",7.9,41182,2013,
tt0037884,The Lost Weekend,movie,"Drama, Film-Noir",7.9,41005,1945,
tt0080979,Kagemusha: The Shadow Warrior,movie,"Drama, History, War",7.9,38937,1980,
tt7725596,Badhaai Ho,movie,"Comedy, Drama",7.9,38704,2018,
tt7485048,Super 30,movie,"Biography, Drama",7.9,38250,2019,
tt0069467,Cries & Whispers,movie,Drama,7.9,37746,1972,
tt0110729,Once Were Warriors,movie,"Crime, Drama",7.9,37595,1994,
tt0042593,In a Lonely Place,movie,"Drama, Film-Noir, Mystery",7.9,36530,1950,
tt0106469,"Blood In, Blood Out",movie,"Biography, Crime, Drama",7.9,35326,1993,
tt0063227,The Lion in Winter,movie,"Biography, Drama, History",7.9,34797,1968,
tt0065571,The Conformist,movie,Drama,7.9,34590,1970,
tt4330758,Black Hawk Down,movie,Documentary,7.9,34221,1997,
tt6878038,A Taxi Driver,movie,"Action, Drama, History",7.9,33312,2017,
tt0025878,The Thin Man,movie,"Comedy, Crime, Mystery",7.9,33159,1934,
tt1327035,Dev.D,movie,"Comedy, Drama, Romance",7.9,32705,2009,
tt27470893,Chandu Champion,movie,"Action, Biography, Drama",7.9,32310,2024,
tt0091670,The Sacrifice,movie,Drama,7.9,32088,1986,
tt0031885,The Rules of the Game,movie,"Comedy, Drama",7.9,31889,1939,
tt0086022,Nostalghia,movie,Drama,7.9,30926,1983,
tt0045555,The Big Heat,movie,"Crime, Film-Noir, Thriller",7.9,30285,1953,
tt0061809,In Cold Blood,movie,"Biography, Crime, Drama",7.9,30023,1967,
tt0057091,The Leopard,movie,"Drama, History",7.9,29901,1963,
tt7218518,Pad Man,movie,"Comedy, Drama",7.9,29826,2018,
tt0051378,Elevator to the Gallows,movie,"Crime, Drama, Thriller",7.9,29520,1958,
tt0065531,The Red Circle,movie,"Crime, Drama, Thriller",7.9,29434,1970,
tt0037913,Mildred Pierce,movie,"Crime, Drama, Film-Noir",7.9,29333,1945,
tt0034240,Sullivan's Travels,movie,"Adventure, Comedy, Drama",7.9,29204,1941,
tt0038348,Beauty and the Beast,movie,"Drama, Fantasy, Romance",7.9,28587,1946,
tt7294534,Arjun Reddy,movie,"Action, Drama, Romance",7.9,28286,2017,
tt1702014,The Way He Looks,movie,"Drama, Romance",7.9,28193,2014,
tt0055499,Through a Glass Darkly,movie,Drama,7.9,27870,1961,
tt0028010,My Man Godfrey,movie,"Comedy, Drama, Romance",7.9,27039,1936,
tt0096257,The Thin Blue Line,movie,"Crime, Documentary",7.9,26561,1988,
tt0860906,Evangelion: 2.0 You Can (Not) Advance,movie,"Action, Animation, Drama",7.9,25875,2009,
tt0054130,La Notte,movie,Drama,7.9,24726,1961,
tt2882328,Ugly,movie,"Crime, Drama, Mystery",7.9,23979,2013,
tt5804038,I Am Not Your Negro,movie,"Documentary, History",7.9,23868,2016,
tt0029870,Angels with Dirty Faces,movie,"Crime, Drama, Film-Noir",7.9,23631,1938,
tt0064541,Kes,movie,"Drama, Family",7.9,23500,1969,
tt0092048,Tampopo,movie,Comedy,7.9,23490,1985,
tt0055256,"One, Two, Three",movie,Comedy,7.9,23417,1961,
tt0058430,Onibaba,movie,"Drama, Horror, Thriller",7.9,23059,1964,
tt1277737,The Stoning of Soraya M.,movie,Drama,7.9,22137,2008,
tt0051411,The Big Country,movie,"Drama, Romance, Western",7.9,21753,1958,
tt0058279,Kwaidan,movie,"Drama, Fantasy, Horror",7.9,20831,1964,
tt0060474,Don't Look Now... We're Being Shot At!,movie,"Adventure, Comedy, War",7.9,20795,1966,
tt8430054,Flee,movie,"Animation, Biography, Documentary",7.9,20061,2021,
tt0035140,"Now, Voyager",movie,"Drama, Romance",7.9,19454,1942,
tt0118147,When We Were Kings,movie,"Documentary, Sport",7.9,19440,1996,
tt1087578,Still Walking,movie,Drama,7.9,19272,2008,
tt0118751,Border,movie,"Action, Drama, History",7.9,18037,1997,
tt0051994,A Night to Remember,movie,"Drama, History",7.9,17749,1958,
tt18687124,BTS Permission to Dance on Stage - Seoul: Live Viewing,movie,"Documentary, Music",7.9,17524,2022,
tt1157605,Anvil,movie,"Biography, Documentary, Drama",7.9,16994,2008,
tt0023622,Trouble in Paradise,movie,"Comedy, Crime, Romance",7.9,16541,1932,
tt0200654,On Board,movie,"Crime, Drama",7.9,16489,1998,
tt0031867,The Roaring Twenties,movie,"Crime, Drama, Thriller",7.9,16148,1939,
tt11772746,Thiruchitrambalam,movie,"Comedy, Drama, Musical",7.9,16129,2022,
tt0988108,The Class,movie,Drama,7.9,16051,2007,
tt0042788,Night and the City,movie,"Crime, Film-Noir, Sport",7.9,15661,1950,
tt19653180,Leila's Brothers,movie,Drama,7.9,15379,2022,
tt11790780,The Alpinist,movie,"Biography, Documentary",7.9,15179,2021,
tt0156794,Eternity and a Day,movie,Drama,7.9,14912,1998,
tt0393597,Earth,movie,Documentary,7.9,14789,2007,
tt1183919,Marley,movie,"Biography, Documentary, Music",7.9,14661,2012,
tt0055913,Divorce Italian Style,movie,"Comedy, Drama, Romance",7.9,14601,1961,
tt0089603,Mishima: A Life in Four Chapters,movie,"Biography, Drama",7.9,14505,1985,
tt0222012,Hey Ram,movie,"Crime, Drama, History",7.9,14295,2000,
tt0091341,Kin-dza-dza!,movie,"Comedy, Drama, Sci-Fi",7.9,14119,1986,
tt0040536,Letter from an Unknown Woman,movie,"Drama, Romance",7.9,14022,1948,
tt0023563,The Testament of Dr. Mabuse,movie,"Crime, Mystery, Thriller",7.9,13840,1933,
tt0069687,Alice in the Cities,movie,Drama,7.9,13836,1974,
tt4309356,Ivy,movie,"Drama, Fantasy, Thriller",7.9,13801,2015,
tt0041719,Orpheus,movie,"Drama, Fantasy, Romance",7.9,13709,1950,
tt1077248,Johnny Gaddaar,movie,"Crime, Drama, Thriller",7.9,13450,2007,
tt30796448,The Greatest Night in Pop,movie,"Documentary, Music",7.9,13410,2024,
tt0033836,The Little Foxes,movie,"Drama, Romance",7.9,13405,1941,
tt8108200,Sonchiriya,movie,"Action, Crime, Drama",7.9,13187,2019,
tt5221894,The Other Me,movie,"Crime, Drama, Mystery",7.9,13079,2016,
tt3614516,Ankhon Dekhi,movie,"Comedy, Drama",7.9,13040,2013,
tt0051383,Auntie Mame,movie,"Comedy, Drama, Romance",7.9,13015,1958,
tt27051027,Love Li,movie,"Drama, Romance",7.9,12961,2024,
tt0079672,Opening Night,movie,Drama,7.9,12787,1977,
tt0301727,Winged Migration,movie,Documentary,7.9,12448,2001,
tt0060277,The Sword of Doom,movie,"Action, Drama",7.9,12380,1966,
tt2926068,Manam,movie,"Comedy, Drama, Fantasy",7.9,12191,2014,
tt0052216,Big Deal on Madonna Street,movie,"Comedy, Crime",7.9,11841,1958,
tt0117040,Microcosmos,movie,Documentary,7.9,11792,1996,
tt0031385,"Goodbye, Mr. Chips",movie,"Drama, Romance",7.9,11758,1939,
tt11833648,The Book of Sun,movie,Comedy,7.9,11710,2020,
tt0074360,Cría Cuervos,movie,Drama,7.9,11648,1976,
tt0113703,Love Letter,movie,"Drama, Romance",7.9,11481,1995,
tt0046022,The Earrings of Madame De...,movie,"Drama, Romance",7.9,11389,1953,
tt0997246,The Song of Sparrows,movie,"Drama, Family",7.9,11301,2008,
tt0028691,Captains Courageous,movie,"Adventure, Drama, Family",7.9,11190,1937,
tt2130321,West of Memphis,movie,"Crime, Documentary",7.9,11123,2012,
tt0814075,Deliver Us from Evil,movie,"Crime, Documentary",7.9,10964,2006,
tt0061065,The Face of Another,movie,"Drama, Sci-Fi, Thriller",7.9,10859,1966,
tt0436231,The Devil and Daniel Johnston,movie,"Biography, Documentary, Music",7.9,10634,2005,
tt0478813,The Trap,movie,"Crime, Drama, Thriller",7.9,10454,2007,
tt0096028,Salaam Bombay!,movie,"Crime, Drama",7.9,10292,1988,
tt0061589,Bob Dylan: Dont Look Back,movie,"Documentary, Music",7.9,10169,1967,
tt0096288,Landscape in the Mist,movie,Drama,7.9,10034,1988,
tt2488496,Star Wars: Episode VII - The Force Awakens,movie,"Action, Adventure, Sci-Fi",7.8,987187,2015,
tt0903624,The Hobbit: An Unexpected Journey,movie,"Adventure, Fantasy",7.8,889675,2012,
tt3498820,Captain America: Civil War,movie,"Action, Sci-Fi",7.8,870290,2016,
tt1877830,The Batman,movie,"Action, Crime, Drama",7.8,834902,2022,
tt1285016,The Social Network,movie,"Biography, Drama",7.8,774684,2010,
tt5013056,Dunkirk,movie,"Action, Drama, History",7.8,756930,2017,
tt1074638,Skyfall,movie,"Action, Adventure, Thriller",7.8,741582,2012,
tt5052448,Get Out,movie,"Horror, Mystery, Thriller",7.8,734895,2017,
tt0780504,Drive,movie,"Action, Drama",7.8,721034,2011,
tt1170358,The Hobbit: The Desolation of Smaug,movie,"Adventure, Fantasy",7.8,719883,2013,
tt0421715,The Curious Case of Benjamin Button,movie,"Drama, Fantasy, Romance",7.8,708848,2008,
tt3748528,Rogue One: A Star Wars Story,movie,"Action, Adventure, Sci-Fi",7.8,701158,2016,
tt3460252,The Hateful Eight,movie,"Crime, Drama, Mystery",7.8,675184,2015,
tt0162222,Cast Away,movie,"Adventure, Drama, Romance",7.8,652023,2000,
tt0332280,The Notebook,movie,"Drama, Romance",7.8,638383,2004,
tt2872718,Nightcrawler,movie,"Crime, Drama, Thriller",7.8,621305,2014,
tt0258463,The Bourne Identity,movie,"Action, Mystery, Thriller",7.8,586358,2002,
tt0096874,Back to the Future Part II,movie,"Adventure, Comedy, Sci-Fi",7.8,586154,1989,
tt6710474,Everything Everywhere All at Once,movie,"Action, Adventure, Comedy",7.8,557701,2022,
tt0425112,Hot Fuzz,movie,"Action, Comedy, Mystery",7.8,544909,2007,
tt0449059,Little Miss Sunshine,movie,"Comedy, Drama",7.8,527870,2006,
tt2245084,Big Hero 6,movie,"Action, Adventure, Animation",7.8,516102,2014,
tt1568346,The Girl with the Dragon Tattoo,movie,"Crime, Drama, Mystery",7.8,505032,2011,
tt1535109,Captain Phillips,movie,"Action, Biography, Crime",7.8,500583,2013,
tt1596363,The Big Short,movie,"Biography, Comedy, Drama",7.8,498056,2015,
tt0139654,Training Day,movie,"Crime, Drama, Thriller",7.8,484403,2001,
tt0325710,The Last Samurai,movie,"Action, Drama",7.8,480280,2003,
tt0093773,Predator,movie,"Action, Adventure, Horror",7.8,467549,1987,
tt0087332,Ghostbusters,movie,"Action, Comedy, Fantasy",7.8,462764,1984,
tt0765429,American Gangster,movie,"Biography, Crime, Drama",7.8,462547,2007,
tt0088847,The Breakfast Club,movie,"Comedy, Drama",7.8,447643,1985,
tt1302006,The Irishman,movie,"Biography, Crime, Drama",7.8,442075,2019,
tt8367814,The Gentlemen,movie,"Action, Crime",7.8,419308,2019,
tt2194499,About Time,movie,"Comedy, Drama, Fantasy",7.8,400602,2013,
tt0091042,Ferris Bueller's Day Off,movie,Comedy,7.8,395651,1986,
tt0964517,The Fighter,movie,"Action, Biography, Drama",7.8,394149,2010,
tt1182345,Moon,movie,"Drama, Mystery, Sci-Fi",7.8,381549,2009,
tt1646971,How to Train Your Dragon 2,movie,"Action, Adventure, Animation",7.8,372284,2014,
tt1748122,Moonrise Kingdom,movie,"Adventure, Comedy, Drama",7.8,370401,2012,
tt0414387,Pride & Prejudice,movie,"Drama, Romance",7.8,340555,2005,
tt0472043,Apocalypto,movie,"Action, Adventure, Drama",7.8,337539,2006,
tt0094226,The Untouchables,movie,"Crime, Drama, Thriller",7.8,337153,1987,
tt5726616,Call Me by Your Name,movie,"Drama, Romance",7.8,328278,2017,
