id,title,type,genres,averageRating,numVotes,releaseYear
tt0071042,The Rockford Files,tvseries,"Crime, Drama, Mystery",8.2,11383,1974
tt0197159,Home Movies,tvseries,"Animation, Comedy, Drama",8.2,11297,1999
tt15026724,Our Beloved Summer,tvseries,"Drama, Romance",8.2,11203,2021
tt2432604,Toast of London,tvseries,Comedy,8.2,11034,2012
tt0081873,Hill Street Blues,tvseries,"Crime, Drama, Mystery",8.2,10939,1981
tt6112556,Yuri!!! On Ice,tvseries,"Animation, Comedy, Drama",8.2,10852,2016
tt1178522,Little Dorrit,tvseries,"Drama, Mystery, Romance",8.2,10746,2008
tt1138475,The Guild,tvseries,"Comedy, Short",8.2,10564,2007
tt1520211,The Walking Dead,tvseries,"Drama, Horror, Thriller",8.1,1113002,2010
tt0898266,The Big Bang Theory,tvseries,"Comedy, Romance",8.1,889419,2007
tt13443470,Wednesday,tvseries,"Comedy, Crime, Fantasy",8.1,390553,2022
tt0182576,Family Guy,tvseries,"Animation, Comedy",8.1,370819,1999
tt0452046,Criminal Minds,tvseries,"Crime, Drama, Mystery",8.1,225870,2005
tt0165598,That '70s Show,tvseries,"Comedy, Drama, Romance",8.1,192356,1998
tt1219024,Castle,tvseries,"Comedy, Crime, Drama",8.1,177787,2009
tt11691774,Only Murders in the Building,tvseries,"Comedy, Crime, Drama",8.1,173811,2021
tt3205802,How to Get Away with Murder,tvseries,"Crime, Drama, Mystery",8.1,170755,2014
tt7016936,Killing Eve,tvseries,"Action, Adventure, Drama",8.1,142185,2018
tt14688458,Silo,tvseries,"Drama, Mystery, Sci-Fi",8.1,141961,2023
tt0203259,Law & Order: Special Victims Unit,tvseries,"Crime, Drama, Mystery",8.1,131163,1999
tt2294189,The Fall,tvseries,"Crime, Drama, Thriller",8.1,123110,2013
tt2188671,Bates Motel,tvseries,"Drama, Horror, Mystery",8.1,119662,2013
tt4301160,Black Bird,tvseries,"Biography, Crime, Drama",8.1,115842,2022
tt0092400,Married... with Children,tvseries,Comedy,8.1,113125,1987
tt2879552,11.22.63,tvseries,"Drama, Mystery, Romance",8.1,104467,2016
tt5114356,Legion,tvseries,"Action, Drama, Sci-Fi",8.1,99155,2017
tt0312172,Monk,tvseries,"Comedy, Crime, Drama",8.1,95485,2002
tt0758790,The Tudors,tvseries,"Drama, History, Romance",8.1,82874,2007
tt7772588,For All Mankind,tvseries,"Drama, Sci-Fi",8.1,74790,2019
tt0374455,Stargate: Atlantis,tvseries,"Action, Adventure, Drama",8.1,72863,2004
tt0106145,Star Trek: Deep Space Nine,tvseries,"Action, Adventure, Drama",8.1,72700,1993
tt8690918,Resident Alien,tvseries,"Comedy, Drama, Mystery",8.1,67787,2021
tt9680440,Paatal Lok,tvseries,"Crime, Drama, Thriller",8.1,66160,2020
tt5618256,Manhunt,tvseries,"Biography, Crime, Drama",8.1,64870,2017
tt2930604,Star Wars: Rebels,tvseries,"Action, Adventure, Animation",8.1,61090,2014
tt0852863,Phineas and Ferb,tvseries,"Action, Adventure, Animation",8.1,59664,2007
tt4047038,Dirk Gently's Holistic Detective Agency,tvseries,"Action, Adventure, Comedy",8.1,58762,2016
tt1610527,Workaholics,tvseries,Comedy,8.1,57067,2011
tt2235759,The Great,tvseries,"Biography, Comedy, Drama",8.1,56919,2020
tt4687880,Goliath,tvseries,Drama,8.1,55894,2016
tt22014226,Taaza Khabar,tvseries,"Action, Comedy, Drama",8.1,54616,2023
tt3281796,Power,tvseries,"Crime, Drama",8.1,53988,2014
tt16283804,One Day,tvseries,"Comedy, Drama, Romance",8.1,52966,2024
tt11016042,Ripley,tvseries,"Crime, Drama, Thriller",8.1,52644,2024
tt2887954,Tokyo Vice,tvseries,"Crime, Drama, Thriller",8.1,50355,2022
tt8634332,The Righteous Gemstones,tvseries,"Comedy, Drama",8.1,49281,2019
tt0105958,Boy Meets World,tvseries,"Comedy, Drama, Family",8.1,47330,1993
tt2805096,Chicago P.D.,tvseries,"Action, Crime, Drama",8.1,47304,2014
tt0348913,Dead Like Me,tvseries,"Comedy, Drama, Fantasy",8.1,44477,2003
tt2452242,Happy!,tvseries,"Action, Comedy, Crime",8.1,43826,2017
tt1615919,Raising Hope,tvseries,"Comedy, Family",8.1,41432,2010
tt8749198,Daisy Jones & The Six,tvseries,"Drama, Music, Romance",8.1,39991,2023
tt20723374,Star Wars: Tales of the Jedi,tvseries,"Action, Adventure, Animation",8.1,37930,2022
tt14524712,Beckham,tvseries,"Biography, Documentary, Sport",8.1,37738,2023
tt2616280,Derek,tvseries,"Comedy, Drama",8.1,36171,2012
tt7768848,Wild Wild Country,tvseries,"Crime, Documentary",8.1,36140,2018
tt1492179,Strike Back,tvseries,"Action, Drama, Thriller",8.1,34025,2010
tt6877772,American Vandal,tvseries,"Comedy, Crime, Drama",8.1,33653,2017
tt0830361,The Lost Room,tvseries,"Action, Fantasy, Mystery",8.1,33582,2006
tt4998350,The Deuce,tvseries,"Crime, Drama, Mystery",8.1,32774,2017
tt21344706,The Glory,tvseries,"Drama, Mystery, Thriller",8.1,32665,2022
tt0914387,Damages,tvseries,"Crime, Drama, Mystery",8.1,32006,2007
tt0147746,Batman Beyond,tvseries,"Action, Adventure, Animation",8.1,31273,1999
tt9679542,Dr. Stone,tvseries,"Action, Adventure, Animation",8.1,31003,2019
tt11639952,Young Rock,tvseries,"Biography, Comedy",8.1,30510,2021
tt12682218,Scenes from a Marriage,tvseries,Drama,8.1,30345,2021
tt12920838,The Frog,tvseries,"Crime, Drama, Mystery",8.1,30312,2020
tt0318997,Angels in America,tvseries,"Drama, Fantasy, Romance",8.1,30295,2003
tt8332438,ZeroZeroZero,tvseries,"Crime, Drama, Thriller",8.1,30288,2019
tt3228420,You're the Worst,tvseries,"Comedy, Drama, Romance",8.1,28765,2014
tt14819828,Business Proposal,tvseries,"Comedy, Drama, Romance",8.1,28225,2022
tt0118298,Daria,tvseries,"Animation, Comedy, Drama",8.1,27824,1997
tt5607616,Re: Zero - Starting Life in Another World,tvseries,"Adventure, Animation, Drama",8.1,27629,2016
tt3910804,War & Peace,tvseries,"Drama, History, Romance",8.1,27416,2016
tt4524056,Vis a vis,tvseries,"Drama, Thriller",8.1,26907,2015
tt11204260,I May Destroy You,tvseries,Drama,8.1,26780,2020
tt3502172,Mozart in the Jungle,tvseries,"Comedy, Drama, Music",8.1,26209,2014
tt16867040,Cunk on Earth,tvseries,Comedy,8.1,25672,2022
tt0425118,I Know This Much Is True,tvseries,Drama,8.1,24440,2020
tt2543328,TURN: Washington's Spies,tvseries,"Drama, History, War",8.1,23904,2014
tt0460690,The Unit,tvseries,"Action, Drama, Thriller",8.1,23513,2006
tt0883772,Man vs. Wild,tvseries,"Adventure, Reality-TV",8.1,23440,2006
tt5768632,Love Doesn't Understand Words,tvseries,"Comedy, Romance",8.1,23414,2016
tt2379308,Psycho-Pass,tvseries,"Action, Animation, Crime",8.1,23333,2012
tt5024912,Insecure,tvseries,"Comedy, Drama, Romance",8.1,23082,2016
tt2183641,Ripper Street,tvseries,"Crime, Drama, Mystery",8.1,22926,2012
tt10405370,Rogue Heroes,tvseries,"Action, Drama, Thriller",8.1,22829,2022
tt0421384,The Valley of the Wolves,tvseries,"Action, Crime, Drama",8.1,22377,2003
tt8080122,Godfather of Harlem,tvseries,"Crime, Drama",8.1,22272,2019
tt6051216,Insider,tvseries,"Action, Crime, Drama",8.1,21526,2016
tt0279077,FLCL,tvseries,"Action, Animation, Comedy",8.1,20320,2000
tt9095260,Criminal Justice,tvseries,"Crime, Drama, Mystery",8.1,20235,2019
tt7745956,She-Ra and the Princesses of Power,tvseries,"Action, Adventure, Animation",8.1,20067,2018
tt7157248,The New Pope,tvseries,Drama,8.1,19010,2020
tt5339440,One Day at a Time,tvseries,"Comedy, Drama",8.1,18762,2017
tt0500092,Serial Experiments Lain,tvseries,"Animation, Drama, Horror",8.1,18530,1998
tt1833285,Boss,tvseries,"Crime, Drama",8.1,18505,2011
tt1366312,Emma,tvseries,"Comedy, Drama, Romance",8.1,18341,2009
tt10314462,Zoey's Extraordinary Playlist,tvseries,"Comedy, Drama, Musical",8.1,18253,2020
tt0115378,Superman: The Animated Series,tvseries,"Action, Adventure, Animation",8.1,18240,1996
tt9054364,That Time I Got Reincarnated as a Slime,tvseries,"Action, Adventure, Animation",8.1,17406,2018
tt11228748,The King: Eternal Monarch,tvseries,"Fantasy, Mystery, Romance",8.1,17169,2020
tt3305096,Galavant,tvseries,"Adventure, Comedy, Fantasy",8.1,16850,2015
tt0080274,Shogun,tvseries,"Adventure, Drama, History",8.1,16605,1980
tt1913273,Anohana: The Flower We Saw That Day,tvseries,"Adventure, Animation, Drama",8.1,16499,2011
tt13911284,Hell's Paradise: Jigokuraku,tvseries,"Action, Adventure, Animation",8.1,16286,2023
tt1515193,The Big C,tvseries,"Comedy, Drama",8.1,16036,2010
tt0063951,Sesame Street,tvseries,"Adventure, Animation, Family",8.1,15862,1969
tt14466018,Blue Lights,tvseries,"Crime, Drama, Thriller",8.1,15459,2023
tt26737616,Pluto,tvseries,"Action, Animation, Drama",8.1,15233,2023
tt26315487,Bloodhounds,tvseries,"Action, Crime, Drama",8.1,15171,2023
tt22373148,Karm Yuddh,tvseries,Drama,8.1,14875,2022
tt8324422,PEN15,tvseries,Comedy,8.1,14720,2019
tt10220588,Hotel Del Luna,tvseries,"Action, Comedy, Drama",8.1,14650,2019
tt14479078,Candy,tvseries,Thriller,8.1,14627,2021
tt0805661,The Black Donnellys,tvseries,"Crime, Drama",8.1,14446,2007
tt11822998,The Trials of Gabriel Fernandez,tvseries,"Crime, Documentary",8.1,14224,2020
tt3556920,Wolf Hall,tvseries,"Biography, Drama, History",8.1,13831,2015
tt5766194,Legend of the Blue Sea,tvseries,"Comedy, Drama, Fantasy",8.1,13582,2016
tt13304700,Snowdrop,tvseries,"Crime, Drama, Romance",8.1,13168,2021
tt22297578,Cat,tvseries,"Crime, Drama, Thriller",8.1,13100,2022
tt4731072,Food Wars: Shokugeki no Soma,tvseries,"Animation, Comedy, Drama",8.1,13057,2015
tt1086191,Outnumbered,tvseries,"Comedy, Drama",8.1,12551,2007
tt12759100,Somebody Somewhere,tvseries,"Comedy, Drama",8.1,12433,2022
tt8523042,Vagabond,tvseries,"Action, Mystery, Thriller",8.1,12430,2019
tt11147852,Dorohedoro,tvseries,"Action, Animation, Comedy",8.1,12386,2020
tt18228732,Colin from Accounts,tvseries,"Comedy, Drama, Romance",8.1,12219,2022
tt0088583,"North & South: Book 1, North & South",tvseries,"Drama, History, Romance",8.1,12185,1985
tt23037654,Khakee: The Bihar Chapter,tvseries,"Action, Crime, Drama",8.1,12130,2022
tt16227240,The Great Weddings of Munnes,tvseries,"Comedy, Drama",8.1,12053,2022
tt1008108,Ashes to Ashes,tvseries,"Crime, Drama, Fantasy",8.1,11445,2008
tt16447750,Maestro,tvseries,"Crime, Drama, Mystery",8.1,11057,2022
tt6078096,High Maintenance,tvseries,"Comedy, Drama",8.1,10884,2016
tt0118475,Spawn,tvseries,"Action, Adventure, Animation",8.1,10428,1997
tt4343334,For My Son,tvseries,"Action, Adventure, Comedy",8.1,10412,2015
tt7889220,Dirty Money,tvseries,"Crime, Documentary",8.1,10363,2018
tt1973692,Rita,tvseries,"Comedy, Drama",8.1,10343,2012
tt8026448,Tacoma FD,tvseries,Comedy,8.1,10305,2019
tt11761194,Power Book IV: Force,tvseries,"Crime, Drama",8.1,10280,2022
tt6824234,Fight for My Way,tvseries,"Comedy, Romance",8.1,10213,2017
tt21916016,Tanaav,tvseries,"Action, Crime, Drama",8.1,10183,2022
tt2582590,Vicious,tvseries,Comedy,8.1,10146,2013
tt5580664,Voltron: Legendary Defender,tvseries,"Action, Adventure, Animation",8.1,10044,2016
tt0384746,Kenny vs. Spenny,tvseries,"Comedy, Game-Show, Reality-TV",8.1,10012,2002
tt5180504,The Witcher,tvseries,"Action, Adventure, Drama",8,584321,2019
tt10919420,Squid Game,tvseries,"Action, Drama, Mystery",8,576506,2021
tt4052886,Lucifer,tvseries,"Crime, Drama, Fantasy",8,366599,2016
tt1844624,American Horror Story,tvseries,"Drama, Horror, Sci-Fi",8,350623,2011
tt2372162,Orange Is the New Black,tvseries,"Comedy, Crime, Drama",8,324846,2013
tt9288030,Reacher,tvseries,"Action, Crime, Drama",8,228918,2022
tt6257970,The End of the F***ing World,tvseries,"Adventure, Comedy, Crime",8,228412,2017
tt13406094,The White Lotus,tvseries,"Comedy, Drama",8,223286,2021
tt5057054,Tom Clancy's Jack Ryan,tvseries,"Action, Drama, Thriller",8,180363,2018
tt7493974,Bodyguard,tvseries,"Crime, Drama, Thriller",8,154357,2018
tt13210838,The Gentlemen,tvseries,"Action, Comedy, Crime",8,144705,2024
tt14403178,Beef,tvseries,"Comedy, Drama",8,144622,2023
tt1235099,Lie to Me,tvseries,"Crime, Drama, Mystery",8,130002,2009
tt2649356,Sharp Objects,tvseries,"Crime, Drama, Mystery",8,124718,2018
tt6470478,The Good Doctor,tvseries,Drama,8,119649,2017
tt1869454,Good Omens,tvseries,"Comedy, Drama, Fantasy",8,116263,2019
tt14164730,Dexter: New Blood,tvseries,"Crime, Drama, Mystery",8,108740,2021
tt1399664,The Night Manager,tvseries,"Crime, Drama, Mystery",8,106970,2016
tt5691552,The Orville,tvseries,"Adventure, Comedy, Drama",8,102721,2017
tt9815454,Unorthodox,tvseries,Drama,8,94498,2020
tt16358384,Tulsa King,tvseries,"Crime, Drama",8,85251,2022
tt7587890,The Rookie,tvseries,"Action, Crime, Drama",8,84690,2018
tt2189461,Marco Polo,tvseries,"Action, Adventure, Drama",8,80409,2014
tt0810788,Burn Notice,tvseries,"Action, Crime, Drama",8,80248,2007
tt15677150,Shrinking,tvseries,"Comedy, Drama",8,78870,2023
tt12411074,Paranormal,tvseries,"Drama, Fantasy, Horror",8,74796,2020
tt17491088,The Diplomat,tvseries,"Drama, Thriller",8,68141,2023
tt2261391,Chicago Fire,tvseries,"Action, Drama",8,66963,2012
tt5651844,Travelers,tvseries,"Drama, Mystery, Sci-Fi",8,66910,2016
tt11318602,Don't F**k with Cats: Hunting an Internet Killer,tvseries,"Crime, Documentary, Mystery",8,64515,2019
tt0083399,Cheers,tvseries,"Comedy, Drama",8,63719,1982
tt0072562,Saturday Night Live,tvseries,"Comedy, Music",8,53910,1975
tt5770786,GLOW,tvseries,"Comedy, Drama, Sport",8,51673,2017
tt7817340,New Amsterdam,tvseries,Drama,8,51618,2018
tt7661390,Gangs of London,tvseries,"Action, Crime, Drama",8,43231,2020
tt4326894,F Is for Family,tvseries,"Animation, Comedy, Drama",8,42104,2015
tt2712740,The Goldbergs,tvseries,Comedy,8,41878,2013
tt0084988,Blackadder,tvseries,Comedy,8,41753,1982
tt5011816,Sneaky Pete,tvseries,"Comedy, Crime, Drama",8,41638,2015
tt4406178,The Gilded Age,tvseries,Drama,8,40169,2022
tt9244578,Rise of Empires: Ottoman,tvseries,"Documentary, Drama, History",8,37616,2020
tt6873658,The Mechanism,tvseries,"Crime, Drama, Thriller",8,36812,2018
tt0092345,DuckTales,tvseries,"Action, Adventure, Animation",8,35756,1987
tt1064899,Queen of the South,tvseries,"Action, Crime, Drama",8,35290,2016
tt1453159,The Pillars of the Earth,tvseries,"Drama, Romance, Thriller",8,33657,2010
tt6586318,Patrick Melrose,tvseries,Drama,8,33362,2018
tt3766376,Vice Principals,tvseries,Comedy,8,32844,2016
tt4643084,Counterpart,tvseries,"Drama, Sci-Fi, Thriller",8,31973,2017
tt4258440,River,tvseries,"Crime, Drama, Mystery",8,28011,2015
tt0096708,Tales from the Crypt,tvseries,"Comedy, Crime, Fantasy",8,27842,1989
tt6792200,The Keepers,tvseries,"Crime, Documentary, Mystery",8,25796,2017
tt1001482,United States of Tara,tvseries,"Comedy, Drama, Romance",8,25553,2009
tt3561180,Trapped,tvseries,"Crime, Drama, Mystery",8,25509,2015
tt0086817,The Transformers,tvseries,"Action, Adventure, Animation",8,24195,1984
tt8201186,The Capture,tvseries,"Crime, Mystery, Thriller",8,24159,2019
tt0370194,Reno 911!,tvseries,"Comedy, Crime",8,23689,2003
tt4051832,Lovesick,tvseries,Comedy,8,23161,2014
tt10166602,"Love, Victor",tvseries,"Comedy, Drama, Romance",8,22794,2020
tt27713897,Arnold,tvseries,"Biography, Documentary",8,22776,2023
tt3837246,Assasination Classroom,tvseries,"Action, Animation, Comedy",8,22542,2013
tt10050772,I Think You Should Leave with Tim Robinson,tvseries,Comedy,8,22526,2019
tt0057729,The Addams Family,tvseries,"Comedy, Family, Horror",8,22422,1964
tt2521668,The Returned,tvseries,"Drama, Fantasy, Horror",8,21538,2012
tt7375404,Kidding,tvseries,"Comedy, Drama",8,20479,2018
tt8242904,What's Wrong with Secretary Kim,tvseries,"Comedy, Mystery, Romance",8,20417,2018
tt0377260,Shameless,tvseries,"Comedy, Crime, Drama",8,19116,2004
tt0108783,Gargoyles,tvseries,"Action, Adventure, Animation",8,19062,1994
tt0241088,Da Ali G Show,tvseries,Comedy,8,18491,2000
tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,tvseries,"Animation, Drama, Fantasy",8,18201,2018
tt6474236,The Looming Tower,tvseries,"Drama, History",8,18128,2018
tt0112095,NewsRadio,tvseries,"Comedy, Romance",8,17776,1995
tt4384086,Life in Pieces,tvseries,Comedy,8,17711,2015
tt13274038,True Beauty,tvseries,"Comedy, Drama, Romance",8,17376,2020
tt7649694,Ramy,tvseries,"Comedy, Drama, Romance",8,16950,2019
tt13103134,Horimiya,tvseries,"Animation, Comedy, Drama",8,16836,2021
tt28681409,Ranneeti: Balakot & Beyond,tvseries,Action,8,16754,2024
tt15765670,My Dress-Up Darling,tvseries,"Animation, Comedy, Romance",8,16268,2022
tt13444408,Kin,tvseries,"Crime, Drama",8,16165,2021
tt12867810,Start-Up,tvseries,"Comedy, Drama, Romance",8,15920,2020
tt0108981,The Vicar of Dibley,tvseries,Comedy,8,15894,1994
tt0985344,Claymore,tvseries,"Action, Adventure, Animation",8,15671,2007
tt4445154,Deutschland 83,tvseries,"Drama, Romance, Thriller",8,15327,2015
tt5797194,W,tvseries,"Action, Comedy, Drama",8,15024,2016
tt3829868,Looking for Alaska,tvseries,"Drama, Romance",8,14998,2019
tt0433722,Paranoia Agent,tvseries,"Animation, Drama, Horror",8,14890,2004
tt2980696,Quarry,tvseries,"Crime, Drama, Thriller",8,14641,2016
tt2548418,Jonathan Strange & Mr Norrell,tvseries,"Fantasy, War",8,14232,2015
tt18926162,Tomorrow,tvseries,"Action, Comedy, Drama",8,14012,2022
tt2314952,Comedians in Cars Getting Coffee,tvseries,"Comedy, Family, Talk-Show",8,13775,2012
tt15282746,Drops of God,tvseries,Drama,8,13687,2023
tt9778022,Abhay,tvseries,"Crime, Thriller",8,13580,2019
tt4452630,Code Black,tvseries,Drama,8,13545,2015
tt10982034,Trying,tvseries,"Comedy, Drama, Romance",8,13481,2020
tt20285780,The Artful Dodger,tvseries,"Crime, Drama, History",8,13363,2023
tt0847150,Sense & Sensibility,tvseries,"Drama, Romance",8,13281,2008
tt0115270,Millennium,tvseries,"Crime, Drama, Horror",8,12592,1996
tt13273826,The Uncanny Counter,tvseries,"Action, Fantasy, Horror",8,12401,2020
tt4877736,BrainDead,tvseries,"Comedy, Drama, Horror",8,12278,2016
tt0772145,Wolverine and the X-Men,tvseries,"Action, Adventure, Animation",8,12274,2008
tt0294097,"Harvey Birdman, Attorney at Law",tvseries,"Animation, Comedy, Sci-Fi",8,12268,2000
tt4855114,Good Behavior,tvseries,"Crime, Drama, Mystery",8,12137,2016
tt0081874,The Hitch Hiker's Guide to the Galaxy,tvseries,"Adventure, Comedy, Sci-Fi",8,11918,1981
tt5332732,Shahrzad,tvseries,"Drama, History, Romance",8,11834,2015
tt15392100,The Billion Dollar Code,tvseries,"Biography, Crime, Drama",8,11816,2021
tt1778108,The Hour,tvseries,Drama,8,11786,2011
tt0197182,Third Watch,tvseries,"Action, Crime, Drama",8,11737,1999
tt0077097,WKRP in Cincinnati,tvseries,Comedy,8,11598,1978
tt14599438,Jeen-yuhs: A Kanye Trilogy,tvseries,"Documentary, Music",8,11505,2022
tt1843678,Scott & Bailey,tvseries,"Crime, Drama, Mystery",8,11439,2011
tt12392496,Undekhi,tvseries,Crime,8,11056,2020
tt19072562,Kaala Paani,tvseries,"Drama, Thriller",8,10777,2023
tt6905756,Pagan Peak,tvseries,"Crime, Drama, Mystery",8,10546,2018
tt9022422,The Tattooist of Auschwitz,tvseries,"Drama, History, Romance",8,10535,2024
tt28804856,Scam 2003 - The Telgi Story,tvseries,"Biography, Crime, Drama",8,10511,2023
tt27411674,Shekhar Home,tvseries,"Crime, Drama",8,10510,2024
tt6554240,Heels,tvseries,"Drama, Sport",8,10361,2021
tt8005374,Explained,tvseries,Documentary,8,10089,2018
tt31183656,Maamla Legal Hai,tvseries,"Comedy, Drama",8,10024,2024
tt9140560,WandaVision,tvseries,"Action, Comedy, Drama",7.9,384937,2021
tt2741602,The Blacklist,tvseries,"Crime, Drama, Mystery",7.9,284664,2013
tt0844441,True Blood,tvseries,"Drama, Fantasy, Mystery",7.9,263503,2008
tt2261227,Altered Carbon,tvseries,"Action, Adventure, Drama",7.9,192868,2018
tt0098800,The Fresh Prince of Bel-Air,tvseries,Comedy,7.9,147239,1990
tt1830617,Grimm,tvseries,"Crime, Drama, Fantasy",7.9,133505,2011
tt2191671,Elementary,tvseries,"Crime, Drama, Mystery",7.9,121200,2012
tt15567174,The Fall of the House of Usher,tvseries,"Drama, Horror, Mystery",7.9,120053,2023
tt0439100,Weeds,tvseries,"Comedy, Crime, Drama",7.9,118691,2005
tt1740299,The Man in the High Castle,tvseries,"Drama, Sci-Fi, Thriller",7.9,114077,2015
tt11743610,The Terminal List,tvseries,"Action, Drama, Thriller",7.9,111554,2022
tt8064302,Dead to Me,tvseries,"Comedy, Crime, Drama",7.9,102878,2019
tt1199099,Merlin,tvseries,"Adventure, Drama, Fantasy",7.9,88857,2008
tt5016504,Preacher,tvseries,"Action, Adventure, Comedy",7.9,83518,2016
tt2094262,Da Vinci's Demons,tvseries,"Adventure, Biography, Drama",7.9,79803,2013
tt0112178,Star Trek: Voyager,tvseries,"Action, Adventure, Drama",7.9,79257,1995
tt0162065,Angel,tvseries,"Action, Adventure, Drama",7.9,77138,1999
tt4477976,Superstore,tvseries,Comedy,7.9,73108,2015
tt0108757,ER,tvseries,"Drama, Romance",7.9,69488,1994
tt3566726,Jane the Virgin,tvseries,Comedy,7.9,60896,2014
tt0805663,Jericho,tvseries,"Action, Drama, Mystery",7.9,59449,2006
tt0796264,Eureka,tvseries,"Adventure, Comedy, Drama",7.9,59437,2006
tt2708480,The Terror,tvseries,"Adventure, Drama, Horror",7.9,55590,2018
tt1103987,Leverage,tvseries,"Crime, Mystery, Thriller",7.9,55018,2008
tt0115157,Dexter's Laboratory,tvseries,"Adventure, Animation, Comedy",7.9,54997,1996
tt1582457,The Borgias,tvseries,"Crime, Drama, History",7.9,54618,2011
tt2654580,Almost Human,tvseries,"Action, Crime, Drama",7.9,52564,2013
tt7235466,9/1/2001,tvseries,"Action, Drama, Thriller",7.9,51656,2018
tt5952634,The Spy,tvseries,"Biography, Drama, History",7.9,51298,2019
tt3865236,Into the Badlands,tvseries,"Action, Adventure, Drama",7.9,50598,2015
tt2699110,The Affair,tvseries,Drama,7.9,49957,2014
tt4122068,Humans,tvseries,"Drama, Sci-Fi",7.9,43382,2015
tt0063950,"Scooby Doo, Where Are You!",tvseries,"Adventure, Animation, Comedy",7.9,43264,1969
tt0118401,Midsomer Murders,tvseries,"Crime, Drama, Mystery",7.9,41000,1997
tt26933824,Nobody Wants This,tvseries,"Comedy, Romance",7.9,40774,2024
tt4320258,Resurrection: Ertugrul,tvseries,"Action, Adventure, Drama",7.9,40627,2014
tt0343314,Teen Titans,tvseries,"Action, Adventure, Animation",7.9,39449,2003
tt2137109,Masters of Sex,tvseries,"Drama, Romance",7.9,38966,2013
tt32258354,Murder in Mahim,tvseries,Mystery,7.9,38925,2024
tt0131613,Teenage Mutant Ninja Turtles,tvseries,"Action, Adventure, Animation",7.9,38594,1987
tt0480489,Elfen Lied,tvseries,"Action, Animation, Drama",7.9,38137,2004
tt8543390,Modern Love,tvseries,"Comedy, Drama, Romance",7.9,37608,2019
tt1255913,Bored to Death,tvseries,"Comedy, Crime, Drama",7.9,34972,2009
tt1958961,Lilyhammer,tvseries,"Comedy, Crime, Drama",7.9,32944,2012
tt11379026,Ghosts,tvseries,"Comedy, Fantasy",7.9,32878,2021
tt8910922,Solar Opposites,tvseries,"Adventure, Animation, Comedy",7.9,32524,2020
tt5368542,The Exorcist,tvseries,"Drama, Horror, Mystery",7.9,32410,2016
tt14824792,Ted,tvseries,Comedy,7.9,31895,2024
tt2262532,The Fosters,tvseries,"Drama, Romance",7.9,31349,2013
